reading_id,trip_id,timestamp,speed_kmh,lat,lon,lidar_confidence,camera_status,objects_detected
1127,T00058,2024-06-22 09:42:54.692241911,49.86532010720143,37.63938823464898,-122.37590640535716,0.85,ok,9
1128,T00058,2024-06-22 09:43:23.263669911,55.513045689215474,37.668403764995574,-122.46712019545595,0.933,ok,8
1129,T00058,2024-06-22 09:43:51.835098911,39.74450795031336,37.79456257229405,-122.41134376471466,0.797,ok,13
1130,T00058,2024-06-22 09:44:20.406526911,43.52591733577025,37.77551635450668,-122.35708330575791,0.661,ok,6
1131,T00058,2024-06-22 09:44:48.977955911,53.336900253024545,37.689710971209145,-122.45531453665008,0.952,ok,22
1132,T00058,2024-06-22 09:45:17.549384911,53.4213159515672,37.62162452145922,-122.39878330687085,0.784,ok,10
1133,T00058,2024-06-22 09:45:46.120812911,43.947435360714096,37.64263570584466,-122.37499549046962,0.905,ok,7
1134,T00058,2024-06-22 09:46:14.692241911,43.52233359317527,37.617675649192186,-122.33087137592274,0.827,ok,12
1135,T00058,2024-06-22 09:46:43.263669911,48.23199898201856,37.7046516096311,-122.33579774806975,0.844,degraded,12
1136,T00058,2024-06-22 09:47:11.835098911,57.85122568377953,37.73415943729792,-122.42751754955464,0.809,ok,8
1137,T00058,2024-06-22 09:47:40.406526911,49.46382115885569,37.76018753916417,-122.37783226868302,0.587,ok,15
1138,T00058,2024-06-22 09:48:08.977955911,48.97230450013143,37.6478909628171,-122.39141151884046,0.814,ok,15
1139,T00058,2024-06-22 09:48:37.549384911,40.24718136392238,37.61821077006189,-122.4497799552587,0.933,ok,12
1140,T00058,2024-06-22 09:49:06.120812911,51.10090275360939,37.71332026939004,-122.49551060656765,0.796,ok,21
1141,T00058,2024-06-22 09:49:34.692241911,50.648521917618815,37.745340016836906,-122.42945099749659,0.975,ok,19
1142,T00058,2024-06-22 09:50:03.263669911,50.65315836352774,37.746246828986116,-122.36468332591603,0.869,ok,10
1143,T00058,2024-06-22 09:50:31.835098911,46.6520037319468,37.72902113531728,-122.40001712242663,0.912,ok,11
1144,T00058,2024-06-22 09:51:00.406526911,41.906667683124724,37.606973181263406,-122.48188239957587,0.657,ok,8
1145,T00059,2024-06-22 14:29:34.749498998,48.59109283163016,37.63396406917915,-122.33991798733499,0.875,ok,9
1146,T00059,2024-06-22 14:29:59.455380998,49.27798702726546,37.648691271554405,-122.30235056886195,0.755,ok,13
1147,T00059,2024-06-22 14:30:24.161263998,50.91735777818419,37.746586524403504,-122.45316626276067,0.861,ok,13
1148,T00059,2024-06-22 14:30:48.867145998,37.9509562940908,37.666802934151534,-122.33369093373145,0.804,ok,16
1149,T00059,2024-06-22 14:31:13.573027998,35.35133671678345,37.60083943216612,-122.46239024937063,0.863,ok,13
1150,T00059,2024-06-22 14:31:38.278910998,60.67535599086567,37.66105286032149,-122.45553635815716,0.935,ok,8
1151,T00059,2024-06-22 14:32:02.984792998,42.56255319898071,37.629724826093984,-122.41900059222462,0.814,ok,14
1152,T00059,2024-06-22 14:32:27.690674998,48.007157054720736,37.67629825864845,-122.48035822219023,0.605,ok,15
1153,T00059,2024-06-22 14:32:52.396557998,41.765117406232946,37.738924457488096,-122.42363218068778,0.796,ok,12
1154,T00059,2024-06-22 14:33:17.102439998,55.41106516528518,37.71927596654048,-122.3056698790761,0.929,ok,13
1155,T00059,2024-06-22 14:33:41.808322998,54.670107824994865,37.75415453764212,-122.36731112127221,0.708,ok,12
1156,T00059,2024-06-22 14:34:06.514204998,43.5583861972397,37.64507877886337,-122.39883786329607,0.794,ok,11
1157,T00059,2024-06-22 14:34:31.220086998,58.905564681669986,37.604610556689046,-122.30611997748677,0.744,ok,11
1158,T00059,2024-06-22 14:34:55.925969998,53.71860856334148,37.6354444766613,-122.44153051515697,0.587,ok,12
1159,T00059,2024-06-22 14:35:20.631851998,43.10268590089344,37.703147220882876,-122.35077702855936,0.803,ok,15
1160,T00059,2024-06-22 14:35:45.337733998,37.015932111266736,37.700379636080534,-122.37521859342843,0.933,ok,13
1161,T00059,2024-06-22 14:36:10.043616998,48.757480726862006,37.72031241376438,-122.34936245923038,0.901,ok,5
1162,T00060,2024-06-23 07:17:40.521042084,45.612639449627736,37.777944948199995,-122.42098864527935,0.821,ok,12
1163,T00060,2024-06-23 07:18:45.521042084,48.595647956352245,37.62900865433384,-122.49707662313648,0.732,degraded,14
1164,T00060,2024-06-23 07:19:50.521042084,41.688108423000635,37.67045621614116,-122.40181498120273,0.911,ok,15
1165,T00060,2024-06-23 07:20:55.521042084,51.2975774440379,37.738877090502314,-122.45713444760935,0.977,ok,12
1166,T00060,2024-06-23 07:22:00.521042084,54.843818280146365,37.6361959155212,-122.39185800901677,0.615,ok,15
1167,T00060,2024-06-23 07:23:05.521042084,54.064935617142,37.663549512909626,-122.47204460681237,0.644,ok,16
1168,T00060,2024-06-23 07:24:10.521042084,38.557633498749645,37.618298539468185,-122.43289713078414,0.915,ok,15
1169,T00060,2024-06-23 07:25:15.521042084,47.299668491654636,37.74427331274026,-122.43338506407497,0.781,ok,8
1170,T00060,2024-06-23 07:26:20.521042084,43.094636747075945,37.71901578710077,-122.30466787255797,0.751,ok,8
1171,T00060,2024-06-23 07:27:25.521042084,60.347059284032085,37.68203286300837,-122.37713350468304,0.541,ok,11
1172,T00060,2024-06-23 07:28:30.521042084,37.60513891932557,37.61309627636604,-122.32569159719976,0.834,ok,6
1173,T00060,2024-06-23 07:29:35.521042084,28.944847849242457,37.709367302054,-122.44422989398265,0.91,degraded,12
1174,T00060,2024-06-23 07:30:40.521042084,44.336679576026306,37.6962862405624,-122.43626904918654,0.915,ok,11
1175,T00060,2024-06-23 07:31:45.521042084,60.11995192741352,37.708530811261426,-122.31265879132356,0.96,ok,11
1176,T00060,2024-06-23 07:32:50.521042084,43.64862182750654,37.66251394670459,-122.32288304211428,0.85,ok,10
1177,T00060,2024-06-23 07:33:55.521042084,41.937394884717804,37.723258711237065,-122.32523525252934,0.658,ok,6
1178,T00060,2024-06-23 07:35:00.521042084,42.57158276245065,37.6009281650996,-122.49809114148353,0.91,ok,8
1179,T00060,2024-06-23 07:36:05.521042084,51.817541987968134,37.69616255785935,-122.48216590456273,0.894,ok,13
1180,T00060,2024-06-23 07:37:10.521042084,51.23304977510017,37.68826483419702,-122.48787000189333,0.912,ok,14
1181,T00060,2024-06-23 07:38:15.521042084,49.854567397605436,37.79108233881581,-122.31863756998072,0.889,ok,11
1182,T00060,2024-06-23 07:39:20.521042084,51.227695945222905,37.738805697634945,-122.30957969285792,0.864,ok,6
1183,T00060,2024-06-23 07:40:25.521042084,39.813730325575555,37.64139063038973,-122.43292514302411,0.793,ok,12
1184,T00060,2024-06-23 07:41:30.521042084,61.02314813400602,37.74091572555464,-122.32808809346932,0.743,ok,15
1185,T00060,2024-06-23 07:42:35.521042084,46.09835100279457,37.62493429103365,-122.4843062776512,0.752,ok,9
1186,T00061,2024-06-23 19:05:46.292585170,47.71042125818171,37.72302643696267,-122.32644150904966,0.889,ok,16
1187,T00061,2024-06-23 19:07:08.397848170,45.40622446276088,37.757019601790205,-122.4509747991091,0.811,ok,11
1188,T00061,2024-06-23 19:08:30.503111170,51.37353848559408,37.69897712822097,-122.49638667298083,0.837,ok,16
1189,T00061,2024-06-23 19:09:52.608374170,46.44419383827694,37.740119762189636,-122.30965337819512,0.915,ok,10
1190,T00061,2024-06-23 19:11:14.713638170,49.94078872809709,37.62604282566574,-122.4095623790975,0.747,ok,10
1191,T00061,2024-06-23 19:12:36.818901170,46.609597663484735,37.74456406022294,-122.47075485015642,0.841,ok,4
1192,T00061,2024-06-23 19:13:58.924164170,51.858418486531534,37.78149420536771,-122.48070797924206,0.77,ok,8
1193,T00061,2024-06-23 19:15:21.029427170,55.2806380081402,37.762117468882195,-122.3703447951146,0.781,ok,12
1194,T00061,2024-06-23 19:16:43.134690170,37.561145924913795,37.67021524774865,-122.32298317612532,0.587,ok,16
1195,T00061,2024-06-23 19:18:05.239953170,47.787846918091255,37.63043414322263,-122.39688123894913,0.854,ok,13
1196,T00061,2024-06-23 19:19:27.345217170,50.490425359175894,37.63876084849358,-122.46068268248361,0.658,ok,17
1197,T00061,2024-06-23 19:20:49.450480170,49.14983992954382,37.626382931682144,-122.43194235871609,0.846,ok,11
1198,T00061,2024-06-23 19:22:11.555743170,59.393405351934454,37.751115439056775,-122.41970923593925,0.982,ok,13
1199,T00061,2024-06-23 19:23:33.661006170,44.0293682113015,37.61047089003716,-122.31932063989933,0.747,ok,10
1200,T00061,2024-06-23 19:24:55.766269170,59.230016524686405,37.69671545822961,-122.41908026676644,0.967,ok,13
1201,T00061,2024-06-23 19:26:17.871532170,56.70487652401845,37.63813970595749,-122.31687658158522,0.837,ok,13
1202,T00061,2024-06-23 19:27:39.976796170,44.20961734863587,37.651416993160744,-122.38393555081717,0.982,ok,13
1203,T00061,2024-06-23 19:29:02.082059170,57.28871083366286,37.63476019090772,-122.45548925805447,0.878,ok,8
1204,T00061,2024-06-23 19:30:24.187322170,54.90437884014368,37.71720119060693,-122.31649178368068,0.964,ok,12
1205,T00062,2024-06-24 03:53:52.064128256,54.62087185048706,37.65344939501421,-122.32415019138445,0.876,ok,12
1206,T00062,2024-06-24 03:54:17.064128256,61.218755166473,37.76974739851864,-122.45402608175955,0.698,ok,14
1207,T00062,2024-06-24 03:54:42.064128256,59.11234992276242,37.7306580489519,-122.45320070424188,0.754,ok,5
1208,T00062,2024-06-24 03:55:07.064128256,60.731122458825645,37.75764102221433,-122.35694357373457,0.79,ok,10
1209,T00062,2024-06-24 03:55:32.064128256,66.75640582640249,37.79843028704601,-122.37729706345651,0.646,ok,19
1210,T00062,2024-06-24 03:55:57.064128256,66.64059929985726,37.65847451686605,-122.4695880544444,0.864,ok,10
1211,T00062,2024-06-24 03:56:22.064128256,51.01333408362253,37.652434310348326,-122.40176936513791,0.742,ok,8
1212,T00062,2024-06-24 03:56:47.064128256,58.00585710245824,37.66359520988933,-122.39471727792103,0.778,degraded,13
1213,T00062,2024-06-24 03:57:12.064128256,57.42227076521546,37.77442208175861,-122.39666790083962,0.853,ok,11
1214,T00062,2024-06-24 03:57:37.064128256,58.36663525630848,37.71571201103983,-122.40741253328457,0.837,ok,16
1215,T00062,2024-06-24 03:58:02.064128256,63.64453421025247,37.731755535697545,-122.42646209549274,0.738,ok,13
1216,T00062,2024-06-24 03:58:27.064128256,60.39938059684247,37.76813630172352,-122.34260806340717,0.516,ok,11
1217,T00062,2024-06-24 03:58:52.064128256,47.77807468690403,37.66133479433762,-122.41859784155254,0.973,ok,5
1218,T00062,2024-06-24 03:59:17.064128256,58.99353770630806,37.7769826914424,-122.34895269376001,0.861,ok,10
1219,T00062,2024-06-24 03:59:42.064128256,66.69307840946477,37.68024599992234,-122.41403085125873,0.827,ok,12
1220,T00062,2024-06-24 04:00:07.064128256,59.368979973642965,37.70790458870253,-122.46340045667958,0.901,ok,8
1221,T00062,2024-06-24 04:00:32.064128256,40.7924466911296,37.7702870075715,-122.35827929513187,0.631,ok,14
1222,T00062,2024-06-24 04:00:57.064128256,59.75410872669723,37.75210644042089,-122.35486163021706,0.809,ok,9
1223,T00062,2024-06-24 04:01:22.064128256,63.94539919914095,37.635792363427,-122.36726097221752,0.798,ok,12
1224,T00062,2024-06-24 04:01:47.064128256,68.70656918431038,37.66596556588498,-122.48758978947292,0.724,ok,17
1225,T00062,2024-06-24 04:02:12.064128256,67.48092313645462,37.74217512551671,-122.3984445427861,0.933,degraded,12
1226,T00062,2024-06-24 04:02:37.064128256,69.68343002684226,37.74740518115807,-122.36755049049572,0.855,ok,7
1227,T00062,2024-06-24 04:03:02.064128256,66.74400186508527,37.7417410401098,-122.47374755778144,0.862,ok,13
1228,T00062,2024-06-24 04:03:27.064128256,70.48256621129973,37.64053438126146,-122.36649423635517,0.829,ok,17
1229,T00063,2024-06-24 02:41:57.835671342,46.52537937721283,37.61130292487761,-122.36446524504639,0.683,ok,11
1230,T00063,2024-06-24 02:42:39.085671342,56.411218267721374,37.647955947768814,-122.4255146497648,0.726,ok,9
1231,T00063,2024-06-24 02:43:20.335671342,60.346293375056206,37.62755710413502,-122.49165504142931,0.881,ok,8
1232,T00063,2024-06-24 02:44:01.585671342,61.38726231800315,37.61704281738036,-122.49069630073099,0.682,degraded,14
1233,T00063,2024-06-24 02:44:42.835671342,63.772245575205936,37.673085176060454,-122.46367135268846,0.881,ok,11
1234,T00063,2024-06-24 02:45:24.085671342,60.62632752900527,37.70092493658634,-122.42662086762694,0.81,ok,10
1235,T00063,2024-06-24 02:46:05.335671342,51.719337308579625,37.61059328112194,-122.42527644553795,0.759,ok,17
1236,T00063,2024-06-24 02:46:46.585671342,47.471522636813845,37.63328641533249,-122.43621485691362,0.927,ok,14
1237,T00063,2024-06-24 02:47:27.835671342,63.65374381306735,37.73643663323056,-122.41206769352588,0.955,ok,18
1238,T00063,2024-06-24 02:48:09.085671342,61.745014898989574,37.61646929914916,-122.3236937903916,0.756,ok,17
1239,T00063,2024-06-24 02:48:50.335671342,54.29396948279943,37.61313808586813,-122.34887845729965,0.83,ok,9
1240,T00063,2024-06-24 02:49:31.585671342,64.91389974185367,37.7121285850292,-122.34625415439758,0.732,ok,4
1241,T00063,2024-06-24 02:50:12.835671342,72.50433807676895,37.71006729955239,-122.34277391550756,0.642,ok,4
1242,T00063,2024-06-24 02:50:54.085671342,64.71365495719262,37.7403509544517,-122.42638605895655,0.816,ok,15
1243,T00063,2024-06-24 02:51:35.335671342,62.19926149040621,37.74821715954765,-122.43617209689317,0.87,ok,10
1244,T00063,2024-06-24 02:52:16.585671342,67.73201327344833,37.671680447738765,-122.49586762968131,0.868,ok,7
1245,T00064,2024-06-24 19:30:03.607214428,24.275929248934336,37.69268070947721,-122.33378931182054,0.846,ok,11
1246,T00064,2024-06-24 19:31:11.433301428,16.2338893994646,37.61604485836021,-122.31211327542077,0.861,ok,13
1247,T00064,2024-06-24 19:32:19.259388428,37.13404109662314,37.756445800094426,-122.36299096485828,0.802,ok,20
1248,T00064,2024-06-24 19:33:27.085475428,15.14197718392888,37.61753934183246,-122.40488598464927,0.693,ok,11
1249,T00064,2024-06-24 19:34:34.911562428,32.688729089994816,37.73189593565736,-122.48815030952007,0.759,ok,11
1250,T00064,2024-06-24 19:35:42.737649428,17.578156036255887,37.70081420077134,-122.35452929658481,0.715,ok,15
1251,T00064,2024-06-24 19:36:50.563736428,18.884164885418098,37.738489096248315,-122.34404778894418,0.886,ok,7
1252,T00064,2024-06-24 19:37:58.389823428,14.042734913376039,37.755819587958634,-122.3998141191167,0.853,ok,13
1253,T00064,2024-06-24 19:39:06.215910428,27.916641898839263,37.7620253270024,-122.34647879610836,0.871,degraded,9
1254,T00064,2024-06-24 19:40:14.041997428,24.788319860695257,37.78530910828713,-122.48737396793511,0.839,ok,10
1255,T00064,2024-06-24 19:41:21.868084428,13.352072863205864,37.66456755554626,-122.4662111817097,0.763,ok,14
1256,T00064,2024-06-24 19:42:29.694171428,36.68544366455407,37.72976517530012,-122.48832075518817,0.861,ok,12
1257,T00064,2024-06-24 19:43:37.520257428,27.139737319988903,37.74724751934303,-122.35355648798944,0.949,ok,10
1258,T00064,2024-06-24 19:44:45.346344428,24.794682564572295,37.717888644120855,-122.48892417317042,0.677,degraded,9
1259,T00064,2024-06-24 19:45:53.172431428,10.344360727331566,37.74177142264086,-122.3074426982344,0.752,ok,11
1260,T00064,2024-06-24 19:47:00.998518428,11.22350097225682,37.62661732783456,-122.31185065538448,0.518,ok,11
1261,T00064,2024-06-24 19:48:08.824605428,9.788788356168066,37.79528312485477,-122.4515920014448,0.717,ok,11
1262,T00064,2024-06-24 19:49:16.650692428,38.163653526021285,37.6124868568056,-122.32577357578357,0.783,ok,13
1263,T00064,2024-06-24 19:50:24.476779428,13.43653040214955,37.67479987340512,-122.337918013453,0.739,ok,16
1264,T00064,2024-06-24 19:51:32.302866428,29.698774616957255,37.71523708250146,-122.38676178252052,0.643,ok,12
1265,T00064,2024-06-24 19:52:40.128953428,37.80287190366911,37.63697947904464,-122.43885250519708,0.609,ok,14
1266,T00064,2024-06-24 19:53:47.955040428,25.804174442389044,37.67453521909917,-122.35333706774682,0.589,ok,6
1267,T00064,2024-06-24 19:54:55.781127428,27.612290111657664,37.70915543064499,-122.40760383486672,0.644,ok,10
1268,T00065,2024-06-24 20:18:09.378757515,18.934334471263963,37.762709235999665,-122.36845521892778,0.866,ok,10
1269,T00065,2024-06-24 20:18:24.378757515,1.4314223450283254,37.64681581184046,-122.39041980860259,0.618,ok,7
1270,T00065,2024-06-24 20:18:39.378757515,16.566197791621434,37.617787048951094,-122.42988106554478,0.708,degraded,14
1271,T00065,2024-06-24 20:18:54.378757515,10.315993714675228,37.76291574520054,-122.33276138044951,0.805,ok,13
1272,T00065,2024-06-24 20:19:09.378757515,8.137186450870512,37.606196190655574,-122.44442112043185,0.909,ok,16
1273,T00065,2024-06-24 20:19:24.378757515,6.246183563370838,37.69603801546441,-122.44639340680963,0.883,ok,10
1274,T00065,2024-06-24 20:19:39.378757515,8.60679594299554,37.70955766698409,-122.43495493989371,0.827,ok,10
1275,T00065,2024-06-24 20:19:54.378757515,3.220126591885606,37.69962943141567,-122.40901666159331,0.745,ok,14
1276,T00065,2024-06-24 20:20:09.378757515,0.0,37.6511287343118,-122.40717164038732,0.763,ok,14
1277,T00065,2024-06-24 20:20:24.378757515,0.0,37.63239505698187,-122.33252243681163,0.668,ok,10
1278,T00065,2024-06-24 20:20:39.378757515,1.9370479888042453,37.66477439000412,-122.43799479670702,0.773,ok,11
1279,T00065,2024-06-24 20:20:54.378757515,0.0,37.76304105623309,-122.33080637106907,0.646,ok,13
1280,T00065,2024-06-24 20:21:09.378757515,17.361102390383763,37.68091836660918,-122.46900835341049,0.861,ok,13
1281,T00065,2024-06-24 20:21:24.378757515,0.44074706940368635,37.755372470567224,-122.32785605885329,0.711,ok,11
1282,T00065,2024-06-24 20:21:39.378757515,0.0,37.747786171997234,-122.42469607186071,0.74,ok,5
1283,T00065,2024-06-24 20:21:54.378757515,12.314185688686553,37.605754163423896,-122.49999814080489,0.782,ok,13
1284,T00065,2024-06-24 20:22:09.378757515,14.457478526942335,37.74912178569997,-122.41073006712348,0.818,ok,6
1285,T00065,2024-06-24 20:22:24.378757515,13.35649769815244,37.796697210838325,-122.45958589980677,0.941,ok,13
1286,T00065,2024-06-24 20:22:39.378757515,0.27185576823003643,37.639129549310546,-122.4676379008679,0.655,ok,11
1287,T00065,2024-06-24 20:22:54.378757515,12.767009095490252,37.61372405778948,-122.37181036186753,0.606,ok,10
1288,T00066,2024-06-25 15:06:15.150300601,57.430120731098064,37.67284557622924,-122.4662786387421,0.612,ok,9
1289,T00066,2024-06-25 15:06:32.797359601,73.14342933471627,37.603520504740274,-122.45162607277724,0.788,ok,10
1290,T00066,2024-06-25 15:06:50.444418601,56.31022068632375,37.768727602569165,-122.38103392452821,0.77,ok,9
1291,T00066,2024-06-25 15:07:08.091476601,63.033236407602224,37.694583194195694,-122.46150384644592,0.79,ok,11
1292,T00066,2024-06-25 15:07:25.738535601,61.57212756982045,37.75544570400034,-122.35272204198999,0.829,degraded,12
1293,T00066,2024-06-25 15:07:43.385594601,44.46986799892804,37.65066967289457,-122.33635254259616,0.625,ok,6
1294,T00066,2024-06-25 15:08:01.032653601,68.36744622876331,37.61709320459303,-122.44764199977946,0.854,ok,11
1295,T00066,2024-06-25 15:08:18.679712601,67.18961869272079,37.74111263807217,-122.33423554857893,0.812,ok,17
1296,T00066,2024-06-25 15:08:36.326771601,61.36809642510515,37.78122751751345,-122.4919664372099,0.861,degraded,17
1297,T00066,2024-06-25 15:08:53.973829601,66.1115200447443,37.75517941647784,-122.37398123010892,0.984,ok,11
1298,T00066,2024-06-25 15:09:11.620888601,51.679329995113065,37.71587272346531,-122.48827425991549,0.903,ok,6
1299,T00066,2024-06-25 15:09:29.267947601,54.61282569751054,37.77766692535575,-122.31810019141186,0.623,ok,14
1300,T00066,2024-06-25 15:09:46.915006601,49.12945758580778,37.746861933321725,-122.31190245260616,0.871,ok,10
1301,T00066,2024-06-25 15:10:04.562065601,66.97110740514408,37.62275234434218,-122.40460642178081,0.825,ok,11
1302,T00066,2024-06-25 15:10:22.209124601,58.86002123475915,37.75601218464364,-122.39732198529437,0.631,ok,16
1303,T00066,2024-06-25 15:10:39.856182601,67.12475847800884,37.79893802599291,-122.40857588514639,0.879,ok,15
1304,T00066,2024-06-25 15:10:57.503241601,59.657623410102374,37.682287247485334,-122.31563309800659,0.905,ok,17
1305,T00067,2024-06-25 12:54:20.921843687,30.193874943998498,37.73583108054793,-122.48096721998397,0.864,ok,14
1306,T00067,2024-06-25 12:54:50.921843687,28.421577134770285,37.62593008009823,-122.32080020966383,0.769,ok,11
1307,T00067,2024-06-25 12:55:20.921843687,22.397465413623525,37.727325823689014,-122.47179067328327,0.67,ok,9
1308,T00067,2024-06-25 12:55:50.921843687,26.85100969480117,37.64953737568932,-122.36296775987717,0.313,ok,9
1309,T00067,2024-06-25 12:56:20.921843687,21.962172894228196,37.77307512242042,-122.33551512308405,0.902,ok,8
1310,T00067,2024-06-25 12:56:50.921843687,22.70545228087566,37.603021489117545,-122.32034538697798,0.865,ok,11
1311,T00067,2024-06-25 12:57:20.921843687,17.72922406789872,37.61299805206776,-122.48410165032946,0.597,ok,8
1312,T00067,2024-06-25 12:57:50.921843687,18.11867704762045,37.61548445266657,-122.49758039566032,0.948,ok,10
1313,T00067,2024-06-25 12:58:20.921843687,22.816095755703735,37.640938334924364,-122.37633193654402,0.738,ok,11
1314,T00067,2024-06-25 12:58:50.921843687,30.62099179154965,37.60508818022649,-122.3583608124055,0.823,ok,9
1315,T00067,2024-06-25 12:59:20.921843687,13.814467826455392,37.681762282478466,-122.43648837207607,0.832,ok,18
1316,T00067,2024-06-25 12:59:50.921843687,19.588409124798066,37.63765606977947,-122.48668561053952,0.913,ok,10
1317,T00067,2024-06-25 13:00:20.921843687,22.70064368355719,37.685834405551816,-122.37110439480404,0.883,degraded,13
1318,T00067,2024-06-25 13:00:50.921843687,25.72838843408137,37.7501755553029,-122.49265436221883,0.87,ok,14
1319,T00067,2024-06-25 13:01:20.921843687,20.65712262006916,37.621629919602654,-122.3687970840817,0.531,ok,13
1320,T00067,2024-06-25 13:01:50.921843687,30.58096647244353,37.67602119974316,-122.42801841450127,0.784,ok,8
1321,T00068,2024-06-26 07:42:26.693386773,37.03939728652277,37.79594412869076,-122.33424838525134,0.839,ok,9
1322,T00068,2024-06-26 07:43:22.943386773,53.38386862103864,37.66099910366054,-122.3764163486324,0.572,ok,8
1323,T00068,2024-06-26 07:44:19.193386773,50.81588452677965,37.77803127251468,-122.46540609507939,0.725,ok,20
1324,T00068,2024-06-26 07:45:15.443386773,34.13641223861583,37.62581473306137,-122.4533484717092,0.49,ok,15
1325,T00068,2024-06-26 07:46:11.693386773,27.261870353729122,37.67670301890207,-122.48624587960578,0.765,ok,8
1326,T00068,2024-06-26 07:47:07.943386773,36.26272359946939,37.74297408213548,-122.39134132792579,0.766,degraded,13
1327,T00068,2024-06-26 07:48:04.193386773,39.42791053516892,37.735408137029545,-122.35744939958802,0.785,degraded,8
1328,T00068,2024-06-26 07:49:00.443386773,31.459378363735382,37.60444412790399,-122.43260337551176,0.839,degraded,20
1329,T00068,2024-06-26 07:49:56.693386773,37.15705394541696,37.749183387599714,-122.37145079307328,0.962,ok,13
1330,T00068,2024-06-26 07:50:52.943386773,34.8816207412104,37.70061369269577,-122.40106634355453,0.884,ok,13
1331,T00068,2024-06-26 07:51:49.193386773,52.36874841954619,37.6963781772115,-122.39488100203432,0.777,ok,16
1332,T00068,2024-06-26 07:52:45.443386773,42.60739056388364,37.76017735409584,-122.41856143006284,0.941,ok,3
1333,T00068,2024-06-26 07:53:41.693386773,40.63073560647432,37.6250232319299,-122.41938489145996,0.723,ok,4
1334,T00068,2024-06-26 07:54:37.943386773,33.12913592913605,37.78427348053991,-122.38799912718456,0.918,ok,14
1335,T00068,2024-06-26 07:55:34.193386773,31.278660684388345,37.77480918286824,-122.35357603991788,0.854,ok,9
1336,T00068,2024-06-26 07:56:30.443386773,32.00155060760888,37.71028089498118,-122.43740216350123,0.841,ok,11
1337,T00069,2024-06-26 10:30:32.464929859,21.075206230949842,37.65727931568552,-122.48238142985763,0.723,degraded,12
1338,T00069,2024-06-26 10:32:21.214929859,28.952168036046395,37.715261763977814,-122.40314791411069,0.729,ok,14
1339,T00069,2024-06-26 10:34:09.964929859,41.414369736564794,37.79944701431752,-122.49389160437006,0.875,ok,10
1340,T00069,2024-06-26 10:35:58.714929859,21.5950603474937,37.61163060559797,-122.32957345607613,0.752,degraded,10
1341,T00069,2024-06-26 10:37:47.464929859,20.768586967845028,37.74442950374856,-122.35846912337638,0.835,ok,13
1342,T00069,2024-06-26 10:39:36.214929859,38.77202628186475,37.780328835554066,-122.39087127633515,0.823,ok,10
1343,T00069,2024-06-26 10:41:24.964929859,29.32390119574209,37.74481528435808,-122.40000329367903,0.843,ok,10
1344,T00069,2024-06-26 10:43:13.714929859,33.96782049459933,37.61069314482513,-122.39804991767726,0.976,degraded,8
1345,T00069,2024-06-26 10:45:02.464929859,36.10352202614841,37.78492894251649,-122.39226600806292,0.622,ok,6
1346,T00069,2024-06-26 10:46:51.214929859,13.456896209463522,37.75496194416846,-122.41132086683332,0.54,ok,8
1347,T00069,2024-06-26 10:48:39.964929859,30.178907228128995,37.647034047824924,-122.41385160502375,0.729,ok,13
1348,T00069,2024-06-26 10:50:28.714929859,37.09907562311802,37.648366998990895,-122.48421934548308,0.728,ok,14
1349,T00069,2024-06-26 10:52:17.464929859,25.64250363980928,37.7705000487759,-122.44358647509115,0.689,ok,24
1350,T00069,2024-06-26 10:54:06.214929859,17.134807636666473,37.614935886563345,-122.46954797397763,0.64,ok,9
1351,T00069,2024-06-26 10:55:54.964929859,24.138715371472518,37.79436941085616,-122.46424474248991,0.695,ok,10
1352,T00069,2024-06-26 10:57:43.714929859,30.830706382442248,37.78291165553763,-122.41622586755079,0.834,ok,10
1353,T00070,2024-06-26 19:18:38.236472945,8.273248137397053,37.66290049511086,-122.47611935354949,0.96,ok,13
1354,T00070,2024-06-26 19:23:57.327381945,15.08207673758211,37.64395438345297,-122.36158650314577,0.801,ok,5
1355,T00070,2024-06-26 19:29:16.418290945,13.612282982098439,37.79743940960554,-122.37103042446061,0.754,ok,7
1356,T00070,2024-06-26 19:34:35.509199945,15.744971772439571,37.610665958539364,-122.47329420533758,0.526,ok,16
1357,T00070,2024-06-26 19:39:54.600108945,13.56122216338658,37.60874513908556,-122.41186926261452,0.749,ok,12
1358,T00070,2024-06-26 19:45:13.691017945,17.700413079282434,37.74456917506866,-122.30604605735675,0.649,ok,14
1359,T00070,2024-06-26 19:50:32.781927945,10.9048949257773,37.64687772404346,-122.47921244748223,0.871,ok,10
1360,T00070,2024-06-26 19:55:51.872836945,10.967535264013682,37.77935200954113,-122.38771566440033,0.785,ok,9
1361,T00070,2024-06-26 20:01:10.963745945,13.890169816249461,37.75592836448328,-122.31214094527661,0.562,ok,12
1362,T00070,2024-06-26 20:06:30.054654945,15.643489951574793,37.713888403804255,-122.31063893978174,0.815,ok,9
1363,T00070,2024-06-26 20:11:49.145563945,2.5679879388524824,37.6914030738545,-122.33986451285398,0.972,ok,18
1364,T00070,2024-06-26 20:17:08.236472945,24.4799371130588,37.79960960434552,-122.40873797311228,0.964,ok,17
1365,T00070,2024-06-26 20:22:27.327381945,7.015249232059217,37.66104580892997,-122.479293202563,0.687,ok,15
1366,T00070,2024-06-26 20:27:46.418290945,13.203429045469035,37.67855182691094,-122.30185815208762,0.967,ok,11
